GTO,1201,Lafreniere,NIRISS Single-Object Slitless Spectroscopy,LHS1140,11.247125,-15.2713055555556,NIRISS Exploration of the Atmospheric diversity of Transiting exoplanets (NEAT)
GTO,1224,Birkmann,NIRSpec Bright Object Time Series,GJ-3053,11.2485858333333,-15.274025,Transiting exoplanet characterization with JWST/NIRSPEC
GTO,1305,van der Marel,NIRCam Imaging,ANDROMEDA-I,11.42754,38.0394388888889,Dynamics of the Andromeda Galaxy Satellite System
GTO,1239,Ressler,MIRI Medium Resolution Spectroscopy,J004614.67-723519.0,11.561125,-72.5886111111111,Investigating Dusty Disks in Evolved Stars
GTO,1239,Ressler,MIRI Medium Resolution Spectroscopy,J004629.29-731552.3,11.6220420833333,-73.2645277777777,Investigating Dusty Disks in Evolved Stars
GTO,1305,van der Marel,NIRCam Imaging,ANDROMEDA-XIV,12.8975833333333,29.6685138888889,Dynamics of the Andromeda Galaxy Satellite System
GTO,1227,Meixner,MIRI Medium Resolution Spectroscopy,2MASS-J00590254-7210071,14.7606125,-72.1686472222223,NGC 346: Star Formation at Low Metallicity in the Small Magellanic Cloud
GTO,1227,Meixner,MIRI Imaging,NGC-346,14.7706045833333,-72.1692083333334,NGC 346: Star Formation at Low Metallicity in the Small Magellanic Cloud
GTO,1227,Meixner,NIRCam Imaging,NGC-346,14.7706045833333,-72.1692083333334,NGC 346: Star Formation at Low Metallicity in the Small Magellanic Cloud
GTO,1227,Meixner,NIRSpec MultiObject Spectroscopy,TARGET-OBSERVATION-14,14.7747466666667,-72.1769277777778,NGC 346: Star Formation at Low Metallicity in the Small Magellanic Cloud
GTO,1227,Meixner,NIRSpec MultiObject Spectroscopy,TARGET-OBSERVATION-24,14.7747466666667,-72.1769277777778,NGC 346: Star Formation at Low Metallicity in the Small Magellanic Cloud
GTO,1227,Meixner,MIRI Medium Resolution Spectroscopy,SBW2007B-21,14.7802041666667,-72.1452722222222,NGC 346: Star Formation at Low Metallicity in the Small Magellanic Cloud
GTO,1227,Meixner,MIRI Medium Resolution Spectroscopy,2MASS-J00591715-7210552,14.8214875,-72.1820138888889,NGC 346: Star Formation at Low Metallicity in the Small Magellanic Cloud
GTO,1227,Meixner,MIRI Imaging,NGC-346-TILE-6,14.8384954166667,-72.1559694444445,NGC 346: Star Formation at Low Metallicity in the Small Magellanic Cloud
GTO,1304,van der Marel,NIRCam Imaging,SCULPTOR-F0,15.024945,-33.7107694444445,Internal Dynamics of Milky Way Dwarf Spheroidal Galaxies
GTO,1304,van der Marel,NIRCam Imaging,SCULPTOR-F1,15.0507733333333,-33.8146,Internal Dynamics of Milky Way Dwarf Spheroidal Galaxies
GTO,1243,Lilly,NIRCam Wide Field Slitless Spectroscopy,J0100+2802,15.0542333333333,28.0405,Exploring the End of Cosmic Reionization
GTO,1218,Ferruit,NIRSpec IFU Spectroscopy,J0100+2802,15.05425,28.0488333333333,NIRSpec-IFU Observations of two QSOs at z=6
GTO,1176,Windhorst,NIRCam Imaging,EL-GORDO,15.71875,-49.2494444444445,JWST Medium-Deep Fields -- Windhorst IDS GTO Program
ERS,1328,Armus,MIRI Medium Resolution Spectroscopy,VV114-BK,16.9333333333333,-17.4913888888889,A JWST Study of the Starburst-AGN Connection in Merging LIRGs
ERS,1328,Armus,MIRI Imaging,VV114-CENTERED,16.9466666666667,-17.5069444444445,A JWST Study of the Starburst-AGN Connection in Merging LIRGs
ERS,1328,Armus,NIRCam Imaging,VV114-CENTERED,16.9466666666667,-17.5069444444445,A JWST Study of the Starburst-AGN Connection in Merging LIRGs
ERS,1328,Armus,MIRI Medium Resolution Spectroscopy,VV114-NUC-MRS,16.9480416666667,-17.507,A JWST Study of the Starburst-AGN Connection in Merging LIRGs
ERS,1328,Armus,NIRSpec IFU Spectroscopy,VV114-NUC,16.9480416666667,-17.507,A JWST Study of the Starburst-AGN Connection in Merging LIRGs
ERS,1328,Armus,NIRSpec IFU Spectroscopy,STAR-VV114,16.953675,-17.5207527777778,A JWST Study of the Starburst-AGN Connection in Merging LIRGs
GTO,1222,Willott,NIRSpec IFU Spectroscopy,VIKINGJ0109-3047,17.471375,-30.7906388888889,"Cosmic reionization, metal enrichment and host galaxies from quasar spectroscopy"
GTO,1188,Hodapp,MIRI Imaging,GU-PSC-B,18.152,17.0755,"Spectroscopy of Young, Widely Separated Exoplanets"
GTO,1188,Hodapp,MIRI Low Resolution Spectroscopy,GU-PSC-B,18.152,17.0755,"Spectroscopy of Young, Widely Separated Exoplanets"
GTO,1188,Hodapp,NIRSpec IFU Spectroscopy,GU-PSC-B,18.152,17.0755,"Spectroscopy of Young, Widely Separated Exoplanets"
GTO,1282,Henning,MIRI Medium Resolution Spectroscopy,49CET,23.6574116666667,-15.6763583333333,MIRI EC Protoplanetary and Debris Disks Survey
GTO,1209,Artigau,NIRISS Single-Object Slitless Spectroscopy,SIMP-J013656.5+093347.3,24.24153375,9.56304722222222,Probing the Cloud Properties of SIMP0136+0933
ERS,1366,Batalha,NIRISS Single-Object Slitless Spectroscopy,WASP-18,24.354305,-45.6778805555555,The Transiting Exoplanet Community Early Release Science Program
GTO,1271,Santos-Sanz,NIRCam Time Series,STAR,24.7910575,-4.35323888888888,ToO TNOs: 'Unveiling the Kuiper belt by stellar occultations'
GTO,1183,Gaspar,NIRCam Coronagraphic Imaging,HD-10647,25.6221445833333,-53.7408305555555,Coronagraphic Imaging of Scattered light Debris Disks
GTO,1243,Lilly,NIRCam Wide Field Slitless Spectroscopy,J0148+0600,27.1568291666667,6.00555833333333,Exploring the End of Cosmic Reionization
GTO,1206,Rieke,MIRI Medium Resolution Spectroscopy,BD+20-307,28.7097683333333,21.3062388888889,Extreme Debris Disks and Disk Variability
GTO,1237,Ressler,MIRI Imaging,DIGELC1A,31.0944483333333,63.242925,Star Formation in the Extreme Outer Galaxy
GTO,1237,Ressler,MIRI Imaging,DIGELC1A-NIRCAM,31.1648191666667,63.3532944444444,Star Formation in the Extreme Outer Galaxy
GTO,1215,Ferruit,NIRSpec MultiObject Spectroscopy,TARGET-OBSERVATION-14,34.2994879166667,-5.22885833333333,NIRSpec WIDE MOS Survey - UDS
GTO,1215,Ferruit,NIRSpec MultiObject Spectroscopy,TARGET-OBSERVATION-13,34.3659858333333,-5.17240555555554,NIRSpec WIDE MOS Survey - UDS
GTO,1215,Ferruit,NIRSpec MultiObject Spectroscopy,TARGET-OBSERVATION-12,34.4459916666667,-5.24090833333332,NIRSpec WIDE MOS Survey - UDS
GTO,1215,Ferruit,NIRSpec MultiObject Spectroscopy,TARGET-OBSERVATION-11,34.4526825,-5.17043055555558,NIRSpec WIDE MOS Survey - UDS
GTO,1215,Ferruit,NIRSpec IFU Spectroscopy,HIMIKO-F-6.60-L,34.4898875,-5.14575000000002,NIRSpec WIDE MOS Survey - UDS
GTO,1215,Ferruit,NIRSpec MultiObject Spectroscopy,TARGET-OBSERVATION-10,34.5576704166667,-5.17271388888889,NIRSpec WIDE MOS Survey - UDS
GTO,1274,Lunine,NIRCam Grism Time Series,WASP-77A,37.1551108333333,-7.06065833333332,Extrasolar Planet Science with JWST
GTO,1260,Ford,NIRISS Aperture Masking Interferometry,HD15633,37.6883429166667,0.255747222222222,NGC 1068 As Proving Ground for NIRISS AMI
GTO,1206,Rieke,MIRI Medium Resolution Spectroscopy,HD-15407,37.7110675,55.5484055555556,Extreme Debris Disks and Disk Variability
GTO,1208,Willott,NIRCam Imaging,ABELL370,39.9753541666667,-1.57604444444445,CANUCS: The CAnadian NIRISS Unbiased Cluster Survey
GTO,1208,Willott,NIRISS Wide Field Slitless Spectroscopy,ABELL370,39.9753541666667,-1.57604444444445,CANUCS: The CAnadian NIRISS Unbiased Cluster Survey
GTO,1208,Willott,NIRSpec MultiObject Spectroscopy,TARGET-OBSERVATION-40,39.9753541666667,-1.57604444444445,CANUCS: The CAnadian NIRISS Unbiased Cluster Survey
GTO,1183,Gaspar,NIRCam Coronagraphic Imaging,HD-10647-PSF,40.6394441666667,-50.8002944444444,Coronagraphic Imaging of Scattered light Debris Disks
GTO,1260,Ford,NIRISS Aperture Masking Interferometry,NGC1068,40.6698791666667,-0.0132888888888942,NGC 1068 As Proving Ground for NIRISS AMI
GTO,1222,Willott,NIRSpec Fixed Slit Spectroscopy,VDESJ0244-5008,41.00425,-50.14825,"Cosmic reionization, metal enrichment and host galaxies from quasar spectroscopy"
GTO,1237,Ressler,MIRI Imaging,DIGELC2-S,42.115665,58.4017222222222,Star Formation in the Extreme Outer Galaxy
GTO,1237,Ressler,MIRI Imaging,DIGELC2-N,42.1917004166667,58.49055,Star Formation in the Extreme Outer Galaxy
GTO,1237,Ressler,NIRCam Imaging,DIGELC2-N-NIRCAM,42.1920491666667,58.5161666666667,Star Formation in the Extreme Outer Galaxy
GTO,1414,Perrin,NIRSpec IFU Spectroscopy,HD-18511-PSF-CALIBRATOR,44.5522875,-12.0058222222222,Integral Field Spectroscopy of the Benchmark Substellar Companion HD 19467 B
GTO,1189,Roellig,NIRCam Coronagraphic Imaging,HD-19096,45.9459854166667,-21.3614527777778,NIRCam Y-Dwarfs
GTO,1414,Perrin,NIRSpec IFU Spectroscopy,HD-19467,46.827395,-13.7617833333333,Integral Field Spectroscopy of the Benchmark Substellar Companion HD 19467 B
GTO,1189,Roellig,NIRCam Coronagraphic Imaging,HD-19467,46.8273966666667,-13.7617833333333,NIRCam Y-Dwarfs
GTO,1236,Ressler,MIRI Medium Resolution Spectroscopy,L1448IRS1,51.2892958333333,30.772575,Protostellar Binaries in Perseus
GTO,1236,Ressler,MIRI Medium Resolution Spectroscopy,PER-EMB-22,51.3432541666667,30.7536666666667,Protostellar Binaries in Perseus
GTO,1236,Ressler,MIRI Medium Resolution Spectroscopy,PER-EMB-33,51.4014416666667,30.75415,Protostellar Binaries in Perseus
GTO,1290,Van Dishoeck,MIRI Medium Resolution Spectroscopy,L1448MM,51.4115041666667,30.7356,MIRI EC Protostars Survey
GTO,1186,Greene,NIRSpec IFU Spectroscopy,PER-EMB-25,51.6560833333333,30.2578055555556,Protostar (YSO) Spectroscopy
GTO,1290,Van Dishoeck,MIRI Medium Resolution Spectroscopy,PER-EMB-25,51.6562958333333,30.257725,MIRI EC Protostars Survey
GTO,1186,Greene,NIRSpec IFU Spectroscopy,PER-EMB-25-OFFSET,51.66825,30.2592222222222,Protostar (YSO) Spectroscopy
GTO,1236,Ressler,MIRI Medium Resolution Spectroscopy,PER-BACKGROUND,51.979,30.7634222222222,Protostellar Binaries in Perseus
GTO,1193,Beichman,MIRI Imaging,EPS-ERI-PSF-IMG,52.0039483333333,-11.2865972222222,Coronagraphic Imaging of Young Planets and Debris Disk with NIRCam and MIRI
GTO,1206,Rieke,MIRI Medium Resolution Spectroscopy,V-V488-PER,52.0778333333333,48.6633888888889,Extreme Debris Disks and Disk Variability
GTO,1236,Ressler,MIRI Medium Resolution Spectroscopy,PER-EMB-35,52.1548125,31.2253527777778,Protostellar Binaries in Perseus
GTO,1236,Ressler,MIRI Medium Resolution Spectroscopy,PER-EMB-27,52.231525,31.2435333333333,Protostellar Binaries in Perseus
GTO,1202,Scholz,NIRISS Wide Field Slitless Spectroscopy,NGC-1333,52.2625,31.35,The NIRISS Survey for Young Brown Dwarfs and Rogue Planets
GTO,1236,Ressler,MIRI Medium Resolution Spectroscopy,PER-EMB-12,52.293675,31.2254194444444,Protostellar Binaries in Perseus
GTO,1290,Van Dishoeck,MIRI Medium Resolution Spectroscopy,IRAS4A-B1,52.2941458333333,31.2220555555556,MIRI EC Protostars Survey
GTO,1290,Van Dishoeck,MIRI Medium Resolution Spectroscopy,IRAS4B,52.30005,31.2186305555556,MIRI EC Protostars Survey
GTO,1290,Van Dishoeck,MIRI Medium Resolution Spectroscopy,IRAS4B-B1,52.3001666666667,31.2170416666667,MIRI EC Protostars Survey
GTO,1282,Henning,MIRI Medium Resolution Spectroscopy,HD21997,52.9735291666667,-25.6141472222222,MIRI EC Protoplanetary and Debris Disks Survey
GTO,1216,Ferruit,NIRSpec IFU Spectroscopy,18320-GS-3.21-S,53.013515,-27.7552333333333,Integral Field Spectroscopy in GOODS-S
GTO,1216,Ferruit,NIRSpec IFU Spectroscopy,133-GS-3.47-A,53.020575,-27.7421472222222,Integral Field Spectroscopy in GOODS-S
GTO,1212,Ferruit,NIRSpec MultiObject Spectroscopy,TARGET-OBSERVATION-20,53.0524929166667,-27.7320111111111,NIRSpec WIDE MOS Survey - GOODS-S
GTO,1216,Ferruit,NIRSpec IFU Spectroscopy,19293-GS-3.11-S,53.05388,-27.7476277777778,Integral Field Spectroscopy in GOODS-S
GTO,1212,Ferruit,NIRSpec MultiObject Spectroscopy,TARGET-OBSERVATION-13,53.0700366666667,-27.7991555555556,NIRSpec WIDE MOS Survey - GOODS-S
GTO,1216,Ferruit,NIRSpec IFU Spectroscopy,4891-GS-3.70-S,53.0761820833333,-27.8663638888889,Integral Field Spectroscopy in GOODS-S
GTO,1216,Ferruit,NIRSpec IFU Spectroscopy,3073-GS-5.56-S,53.0788208333333,-27.8840972222222,Integral Field Spectroscopy in GOODS-S
GTO,1216,Ferruit,NIRSpec IFU Spectroscopy,3753-GS-4.43-S,53.0792920833333,-27.8772611111111,Integral Field Spectroscopy in GOODS-S
GTO,1212,Ferruit,NIRSpec MultiObject Spectroscopy,TARGET-OBSERVATION-14,53.0798091666667,-27.8520388888889,NIRSpec WIDE MOS Survey - GOODS-S
GTO,1216,Ferruit,NIRSpec IFU Spectroscopy,5001-GS-3.47-S,53.0971125,-27.8658166666667,Integral Field Spectroscopy in GOODS-S
GTO,1286,Ferruit,NIRSpec MultiObject Spectroscopy,TARGET-OBSERVATION-1,53.1120141666667,-27.6901888888889,NIRCam-NIRSpec galaxy assembly survey - GOODS-S - part #2
GTO,1286,Ferruit,NIRSpec MultiObject Spectroscopy,TARGET-OBSERVATION-2,53.1120141666667,-27.6901888888889,NIRCam-NIRSpec galaxy assembly survey - GOODS-S - part #2
GTO,1286,Ferruit,NIRSpec MultiObject Spectroscopy,TARGET-OBSERVATION-3,53.1120141666667,-27.6901888888889,NIRCam-NIRSpec galaxy assembly survey - GOODS-S - part #2
GTO,1286,Ferruit,NIRSpec MultiObject Spectroscopy,TARGET-OBSERVATION-4,53.1120141666667,-27.6901888888889,NIRCam-NIRSpec galaxy assembly survey - GOODS-S - part #2
GTO,1286,Ferruit,NIRSpec MultiObject Spectroscopy,TARGET-OBSERVATION-5,53.1120141666667,-27.6901888888889,NIRCam-NIRSpec galaxy assembly survey - GOODS-S - part #2
GTO,1286,Ferruit,NIRSpec MultiObject Spectroscopy,TARGET-OBSERVATION-6,53.1120141666667,-27.6901888888889,NIRCam-NIRSpec galaxy assembly survey - GOODS-S - part #2
GTO,1286,Ferruit,NIRSpec MultiObject Spectroscopy,TARGET-OBSERVATION-7,53.1120141666667,-27.6901888888889,NIRCam-NIRSpec galaxy assembly survey - GOODS-S - part #2
GTO,1286,Ferruit,NIRSpec MultiObject Spectroscopy,TARGET-OBSERVATION-8,53.1120141666667,-27.6901888888889,NIRCam-NIRSpec galaxy assembly survey - GOODS-S - part #2
GTO,1212,Ferruit,NIRSpec MultiObject Spectroscopy,TARGET-OBSERVATION-16,53.1153120833333,-27.8963388888889,NIRSpec WIDE MOS Survey - GOODS-S
GTO,1216,Ferruit,NIRSpec IFU Spectroscopy,20936-GS-3.25-S,53.1178320833333,-27.7343,Integral Field Spectroscopy in GOODS-S
GTO,1216,Ferruit,NIRSpec IFU Spectroscopy,14876-GS-2.31-S,53.11875,-27.7828055555556,Integral Field Spectroscopy in GOODS-S
GTO,1216,Ferruit,NIRSpec IFU Spectroscopy,16139-GS-2.22-S,53.1212166666667,-27.7747222222222,Integral Field Spectroscopy in GOODS-S
GTO,1216,Ferruit,NIRSpec IFU Spectroscopy,16139-SKY,53.1212166666667,-27.776,Integral Field Spectroscopy in GOODS-S
GTO,1216,Ferruit,NIRSpec IFU Spectroscopy,539-GS-4.76-A,53.12205,-27.9387416666667,Integral Field Spectroscopy in GOODS-S
GTO,1216,Ferruit,NIRSpec IFU Spectroscopy,551-GS-3.70-A,53.1243583333333,-27.851625,Integral Field Spectroscopy in GOODS-S
GTO,1180,Eisenstein,NIRCam Imaging,MEDS0005,53.1280416666667,-27.8198333333333,NIRCam-NIRSpec galaxy assembly survey - GOODS-S - part #1r
GTO,1216,Ferruit,NIRSpec IFU Spectroscopy,12211-GS-4.06-S,53.13765,-27.7998444444444,Integral Field Spectroscopy in GOODS-S
GTO,1180,Eisenstein,NIRCam Imaging,MEDS0006,53.1390833333333,-27.8343611111111,NIRCam-NIRSpec galaxy assembly survey - GOODS-S - part #1r
GTO,1207,Rieke,NIRSpec MultiObject Spectroscopy,NIRSPEC2,53.1395833333333,-27.7634722222222,MIRI in the Hubble Ultra-Deep Field
GTO,1207,Rieke,MIRI Imaging,HUDF-MIRI,53.14025,-27.7859722222222,MIRI in the Hubble Ultra-Deep Field
GTO,1216,Ferruit,NIRSpec IFU Spectroscopy,10376-GS-4.14-S,53.1431158333333,-27.8155,Integral Field Spectroscopy in GOODS-S
GTO,1212,Ferruit,NIRSpec MultiObject Spectroscopy,TARGET-OBSERVATION-15,53.14571375,-27.8239944444445,NIRSpec WIDE MOS Survey - GOODS-S
GTO,1212,Ferruit,NIRSpec MultiObject Spectroscopy,TARGET-OBSERVATION-12,53.1482720833333,-27.7043194444444,NIRSpec WIDE MOS Survey - GOODS-S
GTO,1216,Ferruit,NIRSpec IFU Spectroscopy,19104-GS-3.09-S,53.1529625,-27.7492972222223,Integral Field Spectroscopy in GOODS-S
GTO,1180,Eisenstein,NIRCam Imaging,POINTINGONE,53.1571291666667,-27.8129388888889,NIRCam-NIRSpec galaxy assembly survey - GOODS-S - part #1r
GTO,1216,Ferruit,NIRSpec IFU Spectroscopy,23170-GS-2.97-S,53.1574379166667,-27.7090166666667,Integral Field Spectroscopy in GOODS-S
GTO,1180,Eisenstein,NIRCam Imaging,POINTINGONE-CENTER,53.157875,-27.8122222222222,NIRCam-NIRSpec galaxy assembly survey - GOODS-S - part #1r
GTO,1180,Eisenstein,NIRCam Imaging,POINTINGONE-A,53.1586208333333,-27.8115055555555,NIRCam-NIRSpec galaxy assembly survey - GOODS-S - part #1r
GTO,1283,Norgaard-Nielsen,MIRI Imaging,MDS.MIRI-DEEP-SURVEY,53.1604416666667,-27.7784666666666,The MIRI HUDF Deep Imaging Survey
GTO,1216,Ferruit,NIRSpec IFU Spectroscopy,20409-GS-4.00-S,53.1613670833333,-27.737025,Integral Field Spectroscopy in GOODS-S
GTO,1180,Eisenstein,NIRCam Imaging,MEDS0001,53.161875,-27.7996388888889,NIRCam-NIRSpec galaxy assembly survey - GOODS-S - part #1r
GTO,1207,Rieke,NIRSpec MultiObject Spectroscopy,NIRSPEC3,53.1629166666667,-27.8162222222222,MIRI in the Hubble Ultra-Deep Field
GTO,1210,Ferruit,NIRSpec MultiObject Spectroscopy,TARGET-OBSERVATION-6,53.1635416666667,-27.7873972222222,NIRCam-NIRSpec galaxy assembly survey - GOODS-S - part #1
GTO,1207,Rieke,NIRSpec MultiObject Spectroscopy,NIRSPEC1,53.1679166666667,-27.7714166666667,MIRI in the Hubble Ultra-Deep Field
GTO,1212,Ferruit,NIRSpec MultiObject Spectroscopy,TARGET-OBSERVATION-17,53.1713529166667,-27.8833694444444,NIRSpec WIDE MOS Survey - GOODS-S
GTO,1180,Eisenstein,NIRCam Imaging,POINTINGTWO,53.1714208333333,-27.8241888888889,NIRCam-NIRSpec galaxy assembly survey - GOODS-S - part #1r
GTO,1180,Eisenstein,NIRCam Imaging,POINTINGTWO-CENTER,53.1721666666667,-27.8234722222222,NIRCam-NIRSpec galaxy assembly survey - GOODS-S - part #1r
GTO,1180,Eisenstein,NIRCam Imaging,POINTINGTWO-A,53.1729125,-27.8227555555555,NIRCam-NIRSpec galaxy assembly survey - GOODS-S - part #1r
GTO,1180,Eisenstein,NIRCam Imaging,MEDS0002,53.1729583333333,-27.8141666666667,NIRCam-NIRSpec galaxy assembly survey - GOODS-S - part #1r
GTO,1216,Ferruit,NIRSpec IFU Spectroscopy,774-GS-3.61-A,53.1743791666667,-27.86735,Integral Field Spectroscopy in GOODS-S
GTO,1176,Windhorst,NIRCam Imaging,WFC3-ERS-FIELD,53.1766541666667,-27.7022027777778,JWST Medium-Deep Fields -- Windhorst IDS GTO Program
GTO,1180,Eisenstein,NIRSpec MultiObject Spectroscopy,TARGET-OBSERVATION-25,53.181875,-27.7928583333334,NIRCam-NIRSpec galaxy assembly survey - GOODS-S - part #1r
GTO,1180,Eisenstein,NIRSpec MultiObject Spectroscopy,TARGET-OBSERVATION-26,53.181875,-27.7928583333334,NIRCam-NIRSpec galaxy assembly survey - GOODS-S - part #1r
GTO,1180,Eisenstein,NIRSpec MultiObject Spectroscopy,TARGET-OBSERVATION-27,53.181875,-27.7928583333334,NIRCam-NIRSpec galaxy assembly survey - GOODS-S - part #1r
GTO,1180,Eisenstein,NIRSpec MultiObject Spectroscopy,TARGET-OBSERVATION-28,53.181875,-27.7928583333334,NIRCam-NIRSpec galaxy assembly survey - GOODS-S - part #1r
GTO,1180,Eisenstein,NIRSpec MultiObject Spectroscopy,TARGET-OBSERVATION-29,53.181875,-27.7928583333334,NIRCam-NIRSpec galaxy assembly survey - GOODS-S - part #1r
GTO,1180,Eisenstein,NIRSpec MultiObject Spectroscopy,TARGET-OBSERVATION-30,53.181875,-27.7928583333334,NIRCam-NIRSpec galaxy assembly survey - GOODS-S - part #1r
GTO,1287,Ferruit,NIRSpec MultiObject Spectroscopy,TARGET-OBSERVATION-5,53.1819166666667,-27.807525,NIRCam-NIRSpec galaxy assembly survey - GOODS-S - part #3
GTO,1180,Eisenstein,NIRCam Imaging,POINTINGTHREE,53.1827416666667,-27.7870833333333,NIRCam-NIRSpec galaxy assembly survey - GOODS-S - part #1r
GTO,1180,Eisenstein,NIRCam Imaging,POINTINGTHREE-CENTER,53.1835416666667,-27.7864166666667,NIRCam-NIRSpec galaxy assembly survey - GOODS-S - part #1r
GTO,1180,Eisenstein,NIRCam Imaging,POINTINGTHREE-A,53.1843416666667,-27.78575,NIRCam-NIRSpec galaxy assembly survey - GOODS-S - part #1r
GTO,1216,Ferruit,NIRSpec IFU Spectroscopy,811-GS-3.471-A,53.1846333333333,-27.8809166666667,Integral Field Spectroscopy in GOODS-S
GTO,1180,Eisenstein,NIRCam Imaging,MEDS0009,53.19575,-27.7794444444444,NIRCam-NIRSpec galaxy assembly survey - GOODS-S - part #1r
GTO,1180,Eisenstein,NIRCam Imaging,POINTINGFOUR,53.1963666666667,-27.7993055555556,NIRCam-NIRSpec galaxy assembly survey - GOODS-S - part #1r
GTO,1180,Eisenstein,NIRCam Imaging,POINTINGFOUR-CENTER,53.1971666666667,-27.7986388888889,NIRCam-NIRSpec galaxy assembly survey - GOODS-S - part #1r
GTO,1180,Eisenstein,NIRCam Imaging,POINTINGFOUR-A,53.1979666666667,-27.7979722222222,NIRCam-NIRSpec galaxy assembly survey - GOODS-S - part #1r
GTO,1180,Eisenstein,NIRCam Imaging,MEDS0010,53.20675,-27.7939722222222,NIRCam-NIRSpec galaxy assembly survey - GOODS-S - part #1r
GTO,1212,Ferruit,NIRSpec MultiObject Spectroscopy,TARGET-OBSERVATION-18,53.2261408333333,-27.8637111111111,NIRSpec WIDE MOS Survey - GOODS-S
GTO,1216,Ferruit,NIRSpec IFU Spectroscopy,18660-GS-3.07-S,53.228625,-27.752875,Integral Field Spectroscopy in GOODS-S
GTO,1193,Beichman,MIRI Coronagraphic Imaging,EPS-ERI,53.2326875,-9.45825833333333,Coronagraphic Imaging of Young Planets and Debris Disk with NIRCam and MIRI
GTO,1193,Beichman,MIRI Imaging,EPS-ERI,53.2326875,-9.45825833333333,Coronagraphic Imaging of Young Planets and Debris Disk with NIRCam and MIRI
GTO,1193,Beichman,NIRCam Coronagraphic Imaging,EPS-ERI,53.2326875,-9.45825833333333,Coronagraphic Imaging of Young Planets and Debris Disk with NIRCam and MIRI
GTO,1290,Van Dishoeck,MIRI Medium Resolution Spectroscopy,B1A,53.3194541666667,31.1319166666667,MIRI EC Protostars Survey
GTO,1290,Van Dishoeck,MIRI Medium Resolution Spectroscopy,B1C,53.3248041666667,31.1587472222222,MIRI EC Protostars Survey
GTO,1290,Van Dishoeck,MIRI Medium Resolution Spectroscopy,B1C-B1,53.3258791666667,31.1579527777778,MIRI EC Protostars Survey
GTO,1290,Van Dishoeck,MIRI Medium Resolution Spectroscopy,B1B,53.3347541666667,31.1226,MIRI EC Protostars Survey
GTO,1290,Van Dishoeck,NIRSpec IFU Spectroscopy,B1B-NIRSPEC,53.3347541666667,31.1226,MIRI EC Protostars Survey
GTO,1290,Van Dishoeck,MIRI Medium Resolution Spectroscopy,B1B-S,53.3389791666667,31.1239916666667,MIRI EC Protostars Survey
GTO,1205,Rieke,NIRCam Imaging,J033829.31+002156.26,54.622125,0.365627777777778,Formation Histories and Stellar Masses of Very High-z Quasars
GTO,1205,Rieke,NIRSpec IFU Spectroscopy,J033829.31+002156.26,54.622125,0.365627777777778,Formation Histories and Stellar Masses of Very High-z Quasars
GTO,1205,Rieke,NIRCam Imaging,2MJ03391626+0042023,54.81775,0.700638888888889,Formation Histories and Stellar Masses of Very High-z Quasars
