#Wavelength Flux Fluxerr
.19635  3.720 0.014
.19645  3.687 0.014
.19655  3.705 0.014
.19665  3.678 0.014
.19675  3.663 0.014
.19685  3.662 0.014
.19695  3.668 0.014
.19705  3.642 0.014
.19715  3.617 0.014
.19725  3.624 0.013
.19735  3.606 0.014
.19745  3.597 0.014
.19755  3.588 0.015
.19765  3.572 0.014
.19775  3.589 0.014
.19785  3.608 0.013
.19795  3.575 0.013
.19805  3.594 0.014
.19815  3.596 0.014
.19825  3.588 0.014
.19835  3.592 0.013
.19845  3.605 0.013
.19855  3.608 0.014
.19865  3.603 0.013
.19875  3.602 0.014
.19885  3.603 0.013
.19895  3.586 0.013
.19905  3.578 0.014
.19915  3.617 0.013
.19925  3.601 0.013
.19935  3.578 0.013
.19945  3.582 0.013
.19955  3.585 0.014
.19965  3.570 0.013
.19975  3.585 0.013
.19985  3.568 0.013
.19995  3.565 0.013
.20005  3.565 0.013
.20015  3.573 0.013
.20025  3.574 0.013
.20035  3.535 0.013
.20045  3.551 0.013
.20055  3.543 0.013
.20065  3.552 0.013
.20075  3.517 0.012
.20085  3.521 0.012
.20095  3.520 0.013
.20105  3.512 0.013
.20115  3.497 0.013
.20125  3.500 0.012
.20135  3.508 0.013
.20145  3.487 0.012
.20155  3.527 0.012
.20165  3.487 0.012
.20175  3.456 0.012
.20185  3.466 0.012
.20195  3.468 0.012
.20205  3.496 0.012
.20215  3.463 0.012
.20225  3.478 0.012
.20235  3.455 0.012
.20245  3.435 0.013
.20255  3.439 0.013
.20265  3.443 0.012
.20275  3.464 0.012
.20285  3.432 0.012
.20295  3.450 0.012
.20305  3.418 0.012
.20315  3.437 0.012
.20325  3.463 0.012
.20335  3.436 0.012
.20345  3.445 0.013
.20355  3.444 0.012
.20365  3.421 0.012
.20375  3.426 0.013
.20385  3.450 0.012
.20395  3.426 0.012
.20405  3.415 0.013
.20415  3.447 0.012
.20425  3.430 0.013
.20435  3.435 0.013
.20445  3.451 0.012
.20455  3.450 0.013
.20465  3.441 0.012
.20475  3.446 0.012
.20485  3.445 0.012
.20495  3.433 0.012
.20505  3.447 0.012
.20515  3.455 0.012
.20525  3.483 0.012
.20535  3.484 0.012
.20545  3.452 0.012
.20555  3.474 0.012
.20565  3.471 0.012
.20575  3.472 0.012
.20585  3.501 0.012
.20595  3.503 0.012
.20605  3.502 0.012
.20615  3.513 0.012
.20625  3.497 0.012
.20635  3.520 0.012
.20645  3.525 0.012
.20655  3.528 0.012
.20665  3.540 0.012
.20675  3.527 0.012
.20685  3.534 0.012
.20695  3.537 0.012
.20705  3.545 0.012
.20715  3.549 0.012
.20725  3.545 0.012
.20735  3.513 0.013
.20745  3.504 0.012
.20755  3.520 0.013
.20765  3.503 0.012
.20775  3.499 0.012
.20785  3.513 0.012
.20795  3.503 0.012
.20805  3.540 0.012
.20815  3.484 0.012
.20825  3.492 0.012
.20835  3.477 0.012
.20845  3.468 0.012
.20855  3.453 0.012
.20865  3.444 0.012
.20875  3.478 0.012
.20885  3.443 0.012
.20895  3.436 0.012
.20905  3.427 0.012
.20915  3.431 0.011
.20925  3.420 0.011
.20935  3.410 0.012
.20945  3.396 0.011
.20955  3.413 0.012
.20965  3.399 0.012
.20975  3.420 0.011
.20985  3.403 0.011
.20995  3.377 0.012
.21005  3.366 0.012
.21015  3.374 0.011
.21025  3.377 0.012
.21035  3.381 0.012
.21045  3.372 0.011
.21055  3.345 0.012
.21065  3.366 0.012
.21075  3.346 0.012
.21085  3.326 0.011
.21095  3.307 0.011
.21105  3.299 0.011
.21115  3.302 0.012
.21125  3.301 0.011
.21135  3.276 0.011
.21145  3.286 0.012
.21155  3.276 0.011
.21165  3.279 0.011
.21175  3.271 0.011
.21185  3.268 0.011
.21195  3.255 0.011
.21205  3.249 0.011
.21215  3.231 0.011
.21225  3.228 0.011
.21235  3.216 0.011
.21245  3.212 0.011
.21255  3.211 0.011
.21265  3.205 0.011
.21275  3.200 0.011
.21285  3.201 0.011
.21295  3.185 0.011
.21305  3.191 0.011
.21315  3.182 0.011
.21325  3.178 0.011
.21335  3.187 0.011
.21345  3.180 0.010
.21355  3.182 0.011
.21365  3.167 0.011
.21375  3.176 0.011
.21385  3.167 0.011
.21395  3.151 0.010
.21405  3.148 0.011
.21415  3.172 0.011
.21425  3.156 0.011
.21435  3.142 0.011
.21445  3.138 0.010
.21455  3.149 0.010
.21465  3.133 0.011
.21475  3.138 0.011
.21485  3.114 0.011
.21495  3.123 0.010
.21505  3.125 0.011
.21515  3.104 0.010
.21525  3.100 0.010
.21535  3.092 0.010
.21545  3.102 0.010
.21555  3.087 0.010
.21565  3.088 0.010
.21575  3.065 0.010
.21585  3.079 0.010
.21595  3.084 0.010
.21605  3.063 0.011
.21615  3.063 0.010
.21625  3.070 0.010
.21635  3.064 0.010
.21645  3.061 0.010
.21655  3.097 0.010
.21665  3.060 0.010
.21675  3.080 0.010
.21685  3.084 0.010
.21695  3.091 0.011
.21705  3.066 0.010
.21715  3.061 0.010
.21725  3.087 0.010
.21735  3.062 0.010
.21745  3.069 0.010
.21755  3.064 0.010
.21765  3.074 0.009
.21775  3.051 0.010
.21785  3.052 0.009
.21795  3.056 0.010
.21805  3.040 0.010
.21815  3.026 0.010
.21825  3.051 0.010
.21835  3.033 0.009
.21845  3.033 0.010
.21855  3.025 0.010
.21865  3.016 0.010
.21875  2.997 0.010
.21885  2.994 0.010
.21895  2.998 0.009
.21905  3.002 0.010
.21915  2.993 0.010
.21925  2.986 0.010
.21935  2.982 0.010
.21945  2.970 0.009
.21955  2.958 0.010
.21965  2.980 0.010
.21975  2.954 0.009
.21985  2.943 0.010
.21995  2.943 0.009
.22005  2.942 0.010
.22015  2.961 0.010
.22025  2.944 0.010
.22035  2.949 0.010
.22045  2.939 0.010
.22055  2.953 0.010
.22065  2.941 0.010
.22075  2.940 0.010
.22085  2.956 0.009
.22095  2.943 0.010
.22105  2.965 0.009
.22115  2.966 0.009
.22125  2.970 0.010
.22135  2.963 0.010
.22145  2.971 0.009
.22155  2.968 0.009
.22165  2.946 0.009
.22175  2.962 0.010
.22185  2.964 0.009
.22195  2.961 0.009
.22205  2.962 0.009
.22215  2.966 0.009
.22225  2.964 0.009
.22235  2.960 0.009
.22245  2.961 0.010
.22255  2.952 0.009
.22265  2.969 0.009
.22275  2.963 0.010
.22285  2.936 0.009
.22295  2.921 0.009
.22305  2.920 0.009
.22315  2.922 0.009
.22325  2.934 0.010
.22335  2.918 0.009
.22345  2.918 0.009
.22355  2.907 0.009
.22365  2.895 0.010
.22375  2.890 0.009
.22385  2.907 0.009
.22395  2.910 0.010
.22405  2.910 0.009
.22415  2.902 0.009
.22425  2.896 0.009
.22435  2.895 0.010
.22445  2.885 0.009
.22455  2.901 0.009
.22465  2.911 0.009
.22475  2.916 0.009
.22485  2.900 0.009
.22495  2.907 0.009
.22505  2.899 0.009
.22515  2.913 0.009
.22525  2.918 0.009
.22535  2.924 0.009
.22545  2.909 0.009
.22555  2.931 0.009
.22565  2.916 0.009
.22575  2.915 0.009
.22585  2.913 0.009
.22595  2.921 0.009
.22605  2.919 0.009
.22615  2.931 0.009
.22625  2.916 0.009
.22635  2.930 0.009
.22645  2.956 0.009
.22655  2.939 0.009
.22665  2.932 0.009
.22675  2.941 0.009
.22685  2.930 0.009
.22695  2.946 0.009
.22705  2.939 0.009
.22715  2.947 0.009
.22725  2.944 0.009
.22735  2.953 0.009
.22745  2.961 0.009
.22755  2.980 0.009
.22765  2.982 0.009
.22775  2.969 0.010
.22785  2.967 0.009
.22795  2.986 0.010
.22805  2.967 0.009
.22815  2.976 0.009
.22825  2.990 0.009
.22835  2.982 0.009
.22845  2.994 0.009
.22855  2.998 0.009
.22865  2.992 0.009
.22875  2.998 0.009
.22885  3.020 0.009
.22895  3.022 0.010
.22905  3.031 0.010
.22915  3.007 0.009
.22925  3.019 0.010
.22935  3.023 0.010
.22945  3.031 0.009
.22955  3.033 0.009
.22965  3.036 0.009
.22975  3.045 0.010
.22985  3.069 0.009
.22995  3.039 0.009
.23005  3.046 0.009
.23015  3.052 0.010
.23025  3.045 0.009
.23035  3.051 0.010
.23045  3.058 0.009
.23055  3.051 0.009
.23065  3.076 0.009
.23075  3.064 0.009
.23085  3.064 0.009
.23095  3.067 0.009
.23105  3.049 0.009
.23115  3.056 0.009
.23125  3.049 0.009
.23135  3.070 0.009
.23145  3.084 0.009
.23155  3.071 0.009
.23165  3.088 0.010
.23175  3.084 0.010
.23185  3.090 0.010
.23195  3.083 0.009
.23205  3.111 0.009
.23215  3.115 0.010
.23225  3.124 0.010
.23235  3.117 0.009
.23245  3.125 0.010
.23255  3.120 0.009
.23265  3.149 0.010
.23275  3.153 0.010
.23285  3.157 0.010
.23295  3.145 0.010
.23305  3.124 0.009
.23315  3.108 0.010
.23325  3.117 0.010
.23335  3.108 0.009
.23345  3.099 0.010
.23355  3.083 0.009
.23365  3.077 0.009
.23375  3.078 0.009
.23385  3.055 0.010
.23395  3.039 0.010
.23405  3.064 0.010
.23415  3.050 0.010
.23425  3.049 0.009
.23435  3.030 0.009
.23445  3.038 0.009
.23455  3.027 0.009
.23465  3.016 0.009
.23475  3.018 0.009
.23485  3.003 0.009
.23495  2.990 0.009
.23505  3.010 0.009
.23515  2.987 0.009
.23525  3.003 0.009
.23535  2.981 0.009
.23545  2.974 0.009
.23555  2.988 0.009
.23565  2.983 0.009
.23575  2.983 0.009
.23585  2.977 0.009
.23595  2.977 0.009
.23605  2.966 0.009
.23615  2.966 0.009
.23625  2.964 0.009
.23635  2.957 0.009
.23645  2.967 0.009
.23655  2.969 0.009
.23665  2.950 0.009
.23675  2.965 0.009
.23685  2.971 0.009
.23695  2.954 0.009
.23705  2.951 0.009
.23715  2.944 0.009
.23725  2.935 0.009
.23735  2.931 0.009
.23745  2.940 0.009
.23755  2.935 0.009
.23765  2.938 0.009
.23775  2.932 0.009
.23785  2.937 0.009
.23795  2.935 0.009
.23805  2.940 0.009
.23815  2.934 0.009
.23825  2.939 0.009
.23835  2.951 0.009
.23845  2.933 0.009
.23855  2.950 0.009
.23865  2.934 0.009
.23875  2.950 0.010
.23885  2.935 0.009
.23895  2.939 0.009
.23905  2.948 0.009
.23915  2.957 0.009
.23925  2.938 0.009
.23935  2.935 0.009
.23945  2.929 0.009
.23955  2.944 0.009
.23965  2.926 0.009
.23975  2.942 0.009
.23985  2.943 0.009
.23995  2.946 0.009
.24005  2.941 0.009
.24015  2.940 0.009
.24025  2.939 0.009
.24035  2.942 0.009
.24045  2.951 0.009
.24055  2.948 0.009
.24065  2.952 0.010
.24075  2.963 0.009
.24085  2.962 0.009
.24095  2.986 0.009
.24105  2.982 0.010
.24115  2.975 0.009
.24125  2.976 0.009
.24135  2.972 0.009
.24145  2.985 0.010
.24155  3.006 0.009
.24165  3.028 0.009
.24175  3.007 0.010
.24185  3.041 0.010
.24195  3.037 0.009
.24205  3.057 0.009
.24215  3.054 0.010
.24225  3.067 0.010
.24235  3.074 0.010
.24245  3.067 0.009
.24255  3.057 0.009
.24265  3.058 0.010
.24275  3.052 0.010
.24285  3.020 0.010
.24295  3.001 0.010
.24305  3.005 0.009
.24315  3.005 0.009
.24325  2.978 0.009
.24335  3.004 0.010
.24345  3.000 0.009
.24355  3.006 0.009
.24365  3.003 0.009
.24375  2.989 0.010
.24385  2.988 0.009
.24395  2.987 0.009
.24405  2.991 0.009
.24415  2.988 0.009
.24425  2.975 0.009
.24435  2.961 0.009
.24445  2.958 0.009
.24455  2.959 0.009
.24465  2.943 0.009
.24475  2.951 0.009
.24485  2.945 0.009
.24495  2.925 0.009
.24505  2.951 0.009
.24515  2.936 0.009
.24525  2.931 0.009
.24535  2.924 0.009
.24545  2.905 0.009
.24555  2.913 0.009
.24565  2.903 0.009
.24575  2.907 0.009
.24585  2.911 0.009
.24595  2.910 0.009
.24605  2.917 0.009
.24615  2.927 0.009
.24625  2.925 0.009
.24635  2.943 0.009
.24645  2.940 0.010
.24655  2.942 0.009
.24665  2.962 0.009
.24675  2.946 0.010
.24685  2.952 0.009
.24695  2.933 0.009
.24705  2.960 0.009
.24715  2.936 0.009
.24725  2.942 0.009
.24735  2.937 0.009
.24745  2.935 0.009
.24755  2.941 0.009
.24765  2.931 0.009
.24775  2.926 0.009
.24785  2.915 0.009
.24795  2.923 0.009
.24805  2.915 0.009
.24815  2.915 0.009
.24825  2.923 0.009
.24835  2.913 0.009
.24845  2.925 0.009
.24855  2.921 0.009
.24865  2.908 0.009
.24875  2.916 0.009
.24885  2.915 0.009
.24895  2.912 0.009
.24905  2.906 0.009
.24915  2.914 0.010
.24925  2.906 0.010
.24935  2.912 0.009
.24945  2.920 0.009
.24955  2.914 0.009
.24965  2.900 0.009
.24975  2.904 0.009
.24985  2.908 0.009
.24995  2.897 0.009
.25005  2.888 0.009
.25015  2.886 0.009
.25025  2.905 0.009
.25035  2.894 0.009
.25045  2.892 0.009
.25055  2.878 0.009
.25065  2.882 0.009
.25075  2.876 0.009
.25085  2.887 0.010
.25095  2.871 0.009
.25105  2.872 0.009
.25115  2.877 0.009
.25125  2.870 0.009
.25135  2.866 0.009
.25145  2.863 0.009
.25155  2.861 0.009
.25165  2.867 0.009
.25175  2.854 0.009
.25185  2.863 0.009
.25195  2.848 0.009
.25205  2.847 0.009
.25215  2.849 0.009
.25225  2.848 0.009
.25235  2.838 0.009
.25245  2.835 0.009
.25255  2.849 0.009
.25265  2.855 0.009
.25275  2.833 0.009
.25285  2.830 0.009
.25295  2.843 0.009
.25305  2.831 0.009
.25315  2.824 0.009
.25325  2.819 0.009
.25335  2.831 0.009
.25345  2.823 0.009
.25355  2.818 0.009
.25365  2.833 0.009
.25375  2.803 0.009
.25385  2.826 0.009
.25395  2.820 0.009
.25405  2.807 0.009
.25415  2.813 0.009
.25425  2.811 0.009
.25435  2.809 0.009
.25445  2.807 0.009
.25455  2.796 0.009
.25465  2.804 0.009
.25475  2.775 0.009
.25485  2.795 0.009
.25495  2.801 0.009
.25505  2.764 0.009
.25515  2.768 0.009
.25525  2.784 0.009
.25535  2.783 0.009
.25545  2.763 0.009
.25555  2.762 0.009
.25565  2.766 0.009
.25575  2.756 0.009
.25585  2.762 0.009
.25595  2.758 0.009
.25605  2.754 0.009
.25615  2.740 0.009
.25625  2.743 0.009
.25635  2.746 0.009
.25645  2.747 0.009
.25655  2.732 0.009
.25665  2.719 0.009
.25675  2.728 0.009
.25685  2.725 0.009
.25695  2.727 0.009
.25705  2.712 0.009
.25715  2.711 0.009
.25725  2.722 0.009
.25735  2.714 0.009
.25745  2.706 0.009
.25755  2.707 0.009
.25765  2.712 0.009
.25775  2.688 0.009
.25785  2.700 0.009
.25795  2.708 0.009
.25805  2.694 0.009
.25815  2.699 0.009
.25825  2.681 0.009
.25835  2.666 0.009
.25845  2.676 0.009
.25855  2.683 0.009
.25865  2.676 0.009
.25875  2.676 0.009
.25885  2.672 0.009
.25895  2.676 0.009
.25905  2.673 0.009
.25915  2.669 0.009
.25925  2.674 0.009
.25935  2.656 0.009
.25945  2.653 0.009
.25955  2.655 0.009
.25965  2.665 0.009
.25975  2.661 0.008
.25985  2.655 0.009
.25995  2.636 0.009
.26005  2.637 0.009
.26015  2.642 0.008
.26025  2.646 0.009
.26035  2.645 0.008
.26045  2.633 0.009
.26055  2.657 0.009
.26065  2.634 0.009
.26075  2.632 0.009
.26085  2.642 0.009
.26095  2.650 0.009
.26105  2.648 0.009
.26115  2.647 0.009
.26125  2.654 0.009
.26135  2.646 0.008
.26145  2.656 0.009
.26155  2.649 0.009
.26165  2.640 0.009
.26175  2.652 0.009
.26185  2.632 0.009
.26195  2.648 0.009
.26205  2.633 0.009
.26215  2.649 0.009
.26225  2.639 0.009
.26235  2.628 0.009
.26245  2.633 0.009
.26255  2.633 0.009
.26265  2.642 0.009
.26275  2.625 0.009
.26285  2.633 0.009
.26295  2.608 0.009
.26305  2.624 0.009
.26315  2.620 0.009
.26325  2.609 0.009
.26335  2.597 0.008
.26345  2.588 0.009
.26355  2.593 0.009
.26365  2.575 0.008
.26375  2.564 0.009
.26385  2.565 0.008
.26395  2.548 0.008
.26405  2.549 0.009
.26415  2.538 0.009
.26425  2.536 0.008
.26435  2.522 0.008
.26445  2.512 0.009
.26455  2.510 0.008
.26465  2.527 0.008
.26475  2.498 0.008
.26485  2.488 0.008
.26495  2.485 0.008
.26505  2.492 0.009
.26515  2.496 0.009
.26525  2.456 0.009
.26535  2.461 0.008
.26545  2.473 0.008
.26555  2.472 0.008
.26565  2.463 0.008
.26575  2.461 0.008
.26585  2.454 0.008
.26595  2.456 0.008
.26605  2.457 0.008
.26615  2.463 0.008
.26625  2.483 0.008
.26635  2.479 0.008
.26645  2.467 0.008
.26655  2.470 0.008
.26665  2.473 0.008
.26675  2.481 0.008
.26685  2.494 0.009
.26695  2.483 0.008
.26705  2.487 0.008
.26715  2.503 0.009
.26725  2.487 0.008
.26735  2.491 0.008
.26745  2.485 0.008
.26755  2.491 0.009
.26765  2.494 0.009
.26775  2.483 0.008
.26785  2.485 0.008
.26795  2.493 0.009
.26805  2.479 0.008
.26815  2.480 0.008
.26825  2.469 0.008
.26835  2.480 0.009
.26845  2.457 0.009
.26855  2.473 0.009
.26865  2.482 0.008
.26875  2.480 0.008
.26885  2.470 0.008
.26895  2.469 0.008
.26905  2.484 0.009
.26915  2.476 0.009
.26925  2.492 0.009
.26935  2.482 0.009
.26945  2.478 0.009
.26955  2.461 0.009
.26965  2.497 0.009
.26975  2.494 0.008
.26985  2.500 0.009
.26995  2.496 0.009
.27005  2.480 0.009
.27015  2.490 0.009
.27025  2.503 0.008
.27035  2.509 0.009
.27045  2.505 0.008
.27055  2.506 0.009
.27065  2.520 0.009
.27075  2.513 0.008
.27085  2.511 0.009
.27095  2.533 0.009
.27105  2.524 0.009
.27115  2.532 0.009
.27125  2.550 0.009
.27135  2.541 0.009
.27145  2.554 0.009
.27155  2.549 0.009
.27165  2.564 0.009
.27175  2.565 0.009
.27185  2.567 0.009
.27195  2.571 0.009
.27205  2.570 0.009
.27215  2.568 0.009
.27225  2.588 0.009
.27235  2.571 0.009
.27245  2.586 0.009
.27255  2.588 0.009
.27265  2.591 0.009
.27275  2.590 0.009
.27285  2.599 0.009
.27295  2.612 0.009
.27305  2.615 0.009
.27315  2.618 0.009
.27325  2.626 0.009
.27335  2.626 0.009
.27345  2.624 0.009
.27355  2.626 0.009
.27365  2.641 0.010
.27375  2.638 0.009
.27385  2.636 0.009
.27395  2.637 0.009
.27405  2.641 0.009
.27415  2.649 0.009
.27425  2.654 0.009
.27435  2.657 0.010
.27445  2.674 0.010
.27455  2.682 0.010
.27465  2.687 0.010
.27475  2.694 0.009
.27485  2.681 0.010
.27495  2.693 0.010
.27505  2.707 0.010
.27515  2.709 0.010
.27525  2.709 0.010
.27535  2.708 0.010
.27545  2.698 0.010
.27555  2.713 0.010
.27565  2.698 0.010
.27575  2.715 0.010
.27585  2.719 0.009
.27595  2.716 0.010
.27605  2.731 0.010
.27615  2.719 0.010
.27625  2.724 0.010
.27635  2.733 0.010
.27645  2.729 0.010
.27655  2.734 0.010
.27665  2.735 0.010
.27675  2.758 0.010
.27685  2.750 0.011
.27695  2.768 0.011
.27705  2.789 0.011
.27715  2.803 0.011
.27725  2.810 0.011
.27735  2.825 0.011
.27745  2.845 0.011
.27755  2.871 0.011
.27765  2.899 0.011
.27775  2.911 0.011
.27785  2.916 0.012
.27795  2.924 0.012
.27805  2.976 0.012
.27815  3.010 0.012
.27825  3.056 0.013
.27835  3.084 0.012
.27845  3.122 0.013
.27855  3.153 0.013
.27865  3.208 0.013
.27875  3.243 0.013
.27885  3.288 0.014
.27895  3.359 0.014
.27905  3.399 0.014
.27915  3.474 0.015
.27925  3.506 0.015
.27935  3.568 0.015
.27945  3.605 0.015
.27955  3.645 0.016
.27965  3.699 0.017
.27975  3.734 0.017
.27985  3.754 0.016
.27995  3.741 0.016
.28005  3.746 0.016
.28015  3.727 0.016
.28025  3.737 0.016
.28035  3.691 0.016
.28045  3.672 0.016
.28055  3.653 0.015
.28065  3.592 0.015
.28075  3.536 0.014
.28085  3.486 0.014
.28095  3.426 0.014
.28105  3.385 0.013
.28115  3.324 0.013
.28125  3.255 0.013
.28135  3.201 0.013
.28145  3.141 0.013
.28155  3.107 0.013
.28165  3.059 0.012
.28175  3.034 0.012
.28185  2.980 0.012
.28195  2.940 0.012
.28205  2.899 0.012
.28215  2.887 0.012
.28225  2.866 0.012
.28235  2.834 0.012
.28245  2.817 0.011
.28255  2.814 0.011
.28265  2.791 0.012
.28275  2.754 0.011
.28285  2.743 0.011
.28295  2.750 0.011
.28305  2.720 0.011
.28315  2.716 0.011
.28325  2.725 0.011
.28335  2.720 0.011
.28345  2.703 0.011
.28355  2.697 0.010
.28365  2.695 0.010
.28375  2.677 0.010
.28385  2.684 0.011
.28395  2.651 0.010
.28405  2.651 0.010
.28415  2.622 0.010
.28425  2.623 0.010
.28435  2.604 0.010
.28445  2.606 0.010
.28455  2.599 0.009
.28465  2.595 0.010
.28475  2.580 0.010
.28485  2.578 0.009
.28495  2.566 0.009
.28505  2.566 0.009
.28515  2.571 0.009
.28525  2.567 0.010
.28535  2.540 0.010
.28545  2.522 0.009
.28555  2.514 0.010
.28565  2.510 0.010
.28575  2.509 0.010
.28585  2.510 0.009
.28595  2.495 0.009
.28605  2.483 0.009
.28615  2.486 0.009
.28625  2.473 0.009
.28635  2.462 0.009
.28645  2.452 0.009
.28655  2.447 0.009
.28665  2.436 0.009
.28675  2.438 0.009
.28685  2.442 0.009
.28695  2.443 0.009
.28705  2.430 0.009
.28715  2.433 0.009
.28725  2.420 0.009
.28735  2.405 0.009
.28745  2.404 0.009
.28755  2.391 0.009
.28765  2.396 0.009
.28775  2.378 0.009
.28785  2.387 0.009
.28795  2.391 0.009
.28805  2.373 0.009
.28815  2.372 0.009
.28825  2.353 0.009
.28835  2.345 0.009
.28845  2.369 0.009
.28855  2.347 0.009
.28865  2.350 0.008
.28875  2.334 0.008
.28885  2.333 0.009
.28895  2.334 0.009
.28905  2.319 0.009
.28915  2.320 0.009
.28925  2.326 0.008
.28935  2.309 0.009
.28945  2.296 0.009
.28955  2.301 0.008
.28965  2.287 0.008
.28975  2.287 0.008
.28985  2.283 0.009
.28995  2.260 0.009
.29005  2.283 0.008
.29015  2.283 0.009
.29025  2.279 0.008
.29035  2.251 0.008
.29045  2.263 0.009
.29055  2.279 0.008
.29065  2.258 0.008
.29075  2.239 0.008
.29085  2.231 0.008
.29095  2.246 0.009
.29105  2.234 0.009
.29115  2.230 0.008
.29125  2.227 0.008
.29135  2.230 0.008
.29145  2.247 0.009
.29155  2.236 0.008
.29165  2.263 0.009
.29175  2.237 0.008
.29185  2.254 0.008
.29195  2.255 0.008
.29205  2.262 0.008
.29215  2.268 0.008
.29225  2.252 0.008
.29235  2.281 0.009
.29245  2.285 0.009
.29255  2.278 0.008
.29265  2.260 0.009
.29275  2.273 0.009
.29285  2.295 0.008
.29295  2.296 0.009
.29305  2.306 0.009
.29315  2.288 0.008
.29325  2.299 0.008
.29335  2.306 0.009
.29345  2.306 0.009
.29355  2.297 0.009
.29365  2.294 0.008
.29375  2.285 0.008
.29385  2.296 0.009
.29395  2.284 0.009
.29405  2.297 0.009
.29415  2.287 0.008
.29425  2.290 0.009
.29435  2.301 0.008
.29445  2.297 0.009
.29455  2.295 0.009
.29465  2.306 0.009
.29475  2.307 0.008
.29485  2.285 0.009
.29495  2.289 0.008
.29505  2.293 0.008
.29515  2.280 0.009
.29525  2.284 0.009
.29535  2.272 0.009
.29545  2.280 0.008
.29555  2.290 0.009
.29565  2.297 0.008
.29575  2.286 0.008
.29585  2.284 0.009
.29595  2.267 0.009
.29605  2.278 0.008
.29615  2.258 0.009
.29625  2.272 0.009
.29635  2.271 0.009
.29645  2.269 0.009
.29655  2.268 0.008
.29665  2.261 0.009
.29675  2.271 0.008
.29685  2.263 0.008
.29695  2.253 0.009
.29705  2.248 0.008
.29715  2.247 0.009
.29725  2.250 0.009
.29735  2.250 0.008
.29745  2.242 0.008
.29755  2.252 0.009
.29765  2.255 0.008
.29775  2.231 0.008
.29785  2.226 0.009
.29795  2.233 0.008
.29805  2.237 0.008
.29815  2.210 0.009
.29825  2.215 0.009
.29835  2.219 0.009
.29845  2.208 0.008
.29855  2.210 0.009
.29865  2.199 0.009
.29875  2.185 0.009
.29885  2.191 0.009
.29895  2.193 0.008
.29905  2.179 0.009
.29915  2.175 0.008
.29925  2.168 0.008
.29935  2.157 0.008
.29945  2.139 0.008
.29955  2.138 0.008
.29965  2.127 0.008
.29975  2.134 0.008
.29985  2.133 0.008
.29995  2.116 0.008
.30005  2.112 0.008
.30015  2.098 0.008
.30025  2.098 0.009
.30035  2.081 0.008
.30045  2.087 0.008
.30055  2.085 0.008
.30065  2.069 0.008
.30075  2.069 0.008
.30085  2.063 0.009
.30095  2.048 0.008
.30105  2.042 0.008
.30115  2.037 0.008
.30125  2.019 0.008
.30135  2.036 0.008
.30145  2.019 0.008
.30155  2.009 0.008
.30165  2.005 0.009
.30175  2.008 0.008
.30185  2.010 0.008
.30195  1.993 0.008
.30205  1.982 0.008
.30215  1.981 0.008
.30225  1.982 0.008
.30235  1.986 0.008
.30245  1.976 0.008
.30255  1.978 0.008
.30265  1.975 0.008
.30275  1.972 0.008
.30285  1.979 0.008
.30295  1.985 0.008
.30305  1.973 0.008
.30315  1.979 0.008
.30325  1.974 0.008
.30335  1.967 0.008
.30345  1.968 0.008
.30355  1.979 0.008
.30365  1.966 0.008
.30375  1.957 0.008
.30385  1.978 0.008
.30395  1.979 0.008
.30405  1.981 0.008
.30415  1.973 0.008
.30425  1.975 0.008
.30435  1.967 0.008
.30445  1.980 0.008
.30455  1.966 0.008
.30465  1.981 0.008
.30475  1.965 0.008
.30485  1.980 0.008
.30495  1.965 0.008
.30505  1.977 0.008
.30515  1.977 0.008
.30525  1.973 0.008
.30535  1.971 0.008
.30545  1.964 0.008
.30555  1.959 0.008
.30565  1.964 0.008
.30575  1.966 0.008
.30585  1.961 0.008
.30595  1.964 0.008
.30605  1.971 0.008
.30615  1.951 0.008
.30625  1.968 0.008
.30635  1.971 0.008
.30645  1.966 0.008
.30655  1.971 0.008
.30665  1.958 0.008
.30675  1.964 0.008
.30685  1.979 0.008
.30695  1.971 0.008
.30705  1.960 0.008
.30715  1.967 0.008
.30725  1.971 0.008
.30735  1.965 0.008
.30745  1.971 0.008
.30755  1.958 0.008
.30765  1.967 0.008
.30775  1.957 0.008
.30785  1.966 0.008
.30795  1.963 0.008
.30805  1.964 0.008
.30815  1.967 0.008
.30825  1.966 0.008
.30835  1.971 0.008
.30845  1.950 0.008
.30855  1.961 0.008
.30865  1.955 0.009
.30875  1.965 0.008
.30885  1.952 0.008
.30895  1.955 0.008
.30905  1.956 0.008
.30915  1.935 0.008
.30925  1.958 0.008
.30935  1.948 0.008
.30945  1.946 0.008
.30955  1.940 0.008
.30965  1.939 0.008
.30975  1.941 0.008
.30985  1.946 0.008
.30995  1.943 0.008
.31005  1.944 0.008
.31015  1.951 0.008
.31025  1.957 0.008
.31035  1.953 0.008
.31045  1.957 0.008
.31055  1.961 0.008
.31065  1.962 0.008
.31075  1.975 0.008
.31085  1.980 0.008
.31095  1.961 0.008
.31105  1.977 0.008
.31115  1.977 0.008
.31125  1.989 0.008
.31135  1.991 0.008
.31145  1.999 0.008
.31155  2.002 0.008
.31165  1.999 0.008
.31175  2.001 0.009
.31185  1.989 0.008
.31195  2.006 0.008
.31205  2.018 0.008
.31215  2.028 0.008
.31225  2.035 0.009
.31235  2.022 0.009
.31245  2.027 0.008
.31255  2.038 0.009
.31265  2.035 0.009
.31275  2.027 0.008
